,id,title,vote_average,vote_count,year,soup
168,17447,jeffrey,6.5,19.0,1995,gay aid basedonplayormus hivposit stevenweber patrickstewart michaelt.weiss christopherashley christopherashley christopherashley Comedy Drama Romance
169,9886,johnny mnemonic,5.5,380.0,1995,brain childhoodmemori dystopia pharmaceuticalindustri computerchip cyberpunk keanureeves dinameyer takeshikitano robertlongo robertlongo robertlongo Adventure Action Drama Science Fiction Thriller
170,9482,judge dredd,5.4,643.0,1995,judg post-apocalypt dystopia basedoncom policeoffic basedongraphicnovel frameup dystopicfutur framedformurd dredd 2000ad sylvesterstallone dianelane armandassante dannycannon dannycannon dannycannon Science Fiction
171,19326,jury duty,4.0,34.0,1995,stripper juri jurist independentfilm paulyshore tiacarrere stanleytucci johnfortenberry johnfortenberry johnfortenberry Comedy Drama
172,9344,kids,6.8,280.0,1995,puberti firsttim leofitzpatrick rosariodawson chloësevigny larryclark larryclark larryclark Drama Crime
173,9071,living in oblivion,7.2,64.0,1995,cinema independentfilm filmmak stevebuscemi catherinekeener dermotmulroney tomdicillo tomdicillo tomdicillo Drama Comedy
174,8973,lord of illusions,5.9,87.0,1995,fanat supernatur wizardri resurrect sect occult scottbakula kevinj.o'connor famkejanssen clivebarker clivebarker clivebarker Mystery Horror Thriller
175,15730,love & human remains,7.0,7.0,1993,thomasgibson ruthmarshall cameronbancroft denysarcand denysarcand denysarcand Comedy Drama
176,47608,mad love,5.5,27.0,1995,suicideattempt colleg teenangst mentalil womandirector chriso'donnell drewbarrymore matthewlillard antoniabird antoniabird antoniabird Drama Family Romance
177,2293,mallrats,6.8,400.0,1995,sex gameshow slacker mall ex-boyfriendex-girlfriendrelationship jayandsilentbob aftercreditssting jasonlee jeremylondon shannendoherty kevinsmith kevinsmith kevinsmith Romance Comedy
178,9070,mighty morphin power rangers: the movie,5.2,153.0,1995,basedontvseri tokusatsu superheroteam amyjojohnson jasondavidfrank davidyost bryanspicer bryanspicer bryanspicer Action Adventure Science Fiction Family Fantasy
180,48787,mute witness,6.4,36.0,1995,chase polic murder mute marinazudina fayripley evanrichards anthonywaller anthonywaller anthonywaller Thriller Foreign
181,34574,nadja,5.9,12.0,1994,newyork vampir dracula elinalöwensohn peterfonda davidlynch michaelalmereyda michaelalmereyda michaelalmereyda Horror Thriller
182,1642,the net,5.6,359.0,1995,cheat newident computervirus chase comput stalk sandrabullock jeremynortham dennismiller irwinwinkler irwinwinkler irwinwinkler Crime Drama Mystery Thriller Action
183,11472,nine months,5.5,171.0,1995,parentchildrelationship babi marriag pregnanc childwish hughgrant juliannemoore tomarnold chriscolumbus chriscolumbus chriscolumbus Comedy
184,36196,party girl,5.8,14.0,1995,librari parti independentfilm freespirit womandirector librarian parkerposey lievschreiber anthonydesando daisyvonscherlermayer daisyvonscherlermayer daisyvonscherlermayer Comedy
185,11980,the prophecy,6.4,139.0,1995,angel archangelgabriel christopherwalken eliaskoteas virginiamadsen gregorywiden gregorywiden gregorywiden Fantasy Horror Thriller
186,58372,reckless,10.0,1.0,1995,trauma gameshow femaleprotagonist christma miafarrow tonygoldwyn scottglenn normanrené normanrené normanrené Fantasy Comedy Drama
187,32646,safe,7.2,62.0,1995,sex chemic medicin housewif pollut quarantin independentfilm allergi psychiatrist ill disord retreat juliannemoore xanderberkeley deannorris toddhaynes toddhaynes toddhaynes Drama
188,10533,the scarlet letter,5.5,111.0,1995,basedonnovel burningofwitch pregnanc perioddrama extramaritalaffair demimoore garyoldman robertduvall rolandjoffé rolandjoffé rolandjoffé Drama History Romance
190,10802,showgirls,4.9,261.0,1995,danc femalenud go-godanc spanner seduct stripteas sexapp elizabethberkley kylemaclachlan ginagershon paulverhoeven paulverhoeven paulverhoeven Drama
191,10149,smoke,7.2,115.0,1995,smoke robber cigarett cigar independentfilm writer harveykeitel williamhurt giancarloesposito waynewang waynewang waynewang Comedy Drama
192,18402,something to talk about,5.7,60.0,1995,hors savannah basedontruestori famili juliaroberts dennisquaid robertduvall lassehallström lassehallström lassehallström Comedy
193,9348,species,5.5,457.0,1995,telepathi dna paranoia genet instinct femmefatal alien ontherun decapit sexualattract losangel cocoon geneticengin aliendna natashahenstridge benkingsley michaelmadsen rogerdonaldson rogerdonaldson rogerdonaldson Science Fiction Horror Action
195,281,strange days,6.8,334.0,1995,pornographi prostitut rape policebrut dream ex-girlfriend futur bodyguard rapper virtualr dystopia minidisc polic ex-cop murder cyberpunk losangel violenc crimin privatedetect revolt womandirector ralphfiennes angelabassett tomsizemore kathrynbigelow kathrynbigelow kathrynbigelow Crime Drama Science Fiction Thriller
196,5967,the umbrellas of cherbourg,7.6,119.0,1964,carmechan letter music war singl catherinedeneuve ninocastelnuovo annevernon jacquesdemy jacquesdemy jacquesdemy Drama Romance
197,79593,the tie that binds,4.6,9.0,1995,darylhannah keithcarradine moirakelly wesleystrick wesleystrick wesleystrick Thriller
198,47939,three wishes,6.1,18.0,1995,basebal drifter dog koreanwar womandirector patrickswayze maryelizabethmastrantonio josephmazzello marthacoolidge marthacoolidge marthacoolidge Drama Fantasy
199,36834,total eclipse,6.5,112.0,1995,mentor poet womandirector leonardodicaprio davidthewlis romanebohringer agnieszkaholland agnieszkaholland agnieszkaholland Drama Romance
200,9090,"to wong foo, thanks for everything! julie newmar",6.3,117.0,1995,transvest gay newyork dragqueen homophobia travel roadmovi womandirector patrickswayze wesleysnipes johnleguizamo beebankidron beebankidron beebankidron Comedy
201,3512,under siege 2: dark territory,5.6,217.0,1995,terrorist pentagon satellit navys train stevenseagal ericbogosian everettmcgill geoffmurphy geoffmurphy geoffmurphy Action Thriller
202,52856,unstrung heroes,6.4,9.0,1995,womandirector andiemacdowell johnturturro michaelrichards dianekeaton dianekeaton dianekeaton Comedy Drama Family
203,77350,unzipped,6.0,6.0,1995,fashion sandrabernhard isaacmizrahi naomicampbell douglaskeeve douglaskeeve douglaskeeve Documentary
204,9560,a walk in the clouds,6.5,168.0,1995,worldwarii vineyard love remak pregnanc harvest keanureeves aitanasánchez-gijón anthonyquinn alfonsoaráu alfonsoaráu alfonsoaráu Drama Romance
205,9804,waterworld,5.9,1017.0,1995,ocean tattoo mutant water dystopia doomsday kevincostner chaimgirafi rickaviles kevinreynolds kevinreynolds kevinreynolds Adventure Action
206,31611,white man's burden,5.1,25.0,1995,dystopia johntravolta harrybelafonte kellylynch desmondnakano desmondnakano desmondnakano Drama
208,49805,the browning version,6.0,11.0,1994,albertfinney gretascacchi matthewmodine mikefiggis mikefiggis mikefiggis Drama
210,50797,burnt by the sun,6.7,35.0,1994,wifehusbandrelationship colonel nikitamikhalkov olegmenshikov ingeborgadapkunaite nikitamikhalkov nikitamikhalkov nikitamikhalkov Drama
211,19155,before the rain,7.7,45.0,1994,monk mountain restaur warphotograph christian fashionphotograph girl violenc albanian katrincartlidge radeserbedzija grégoirecolin milčomančevski milčomančevski milčomančevski Drama War
212,76,before sunrise,7.7,984.0,1995,dialogu sunris talk soulmat walk austria travel danub bittersweet romant vienna ethanhawke juliedelpy andreaeckert richardlinklater richardlinklater richardlinklater Drama Romance
213,11017,billy madison,6.2,464.0,1995,womandirector adamsandler darrenmcgavin bridgettewilson tamradavis tamradavis tamradavis Comedy
214,37141,the babysitter,4.7,27.0,1995,alcohol obsess babysitt parti teenag parent aliciasilverstone jeremylondon j.t.walsh guyferland guyferland guyferland Drama Thriller
215,9382,boys on the side,6.3,48.0,1995,aid roommat homicid carjourney friendship friend homosexu escap roadmovi whoopigoldberg mary-louiseparker drewbarrymore herbertross herbertross herbertross Comedy Drama
216,6715,the cure,7.2,58.0,1995,mississippi bradrenfro josephmazzello annabellasciorra peterhorton peterhorton peterhorton Drama Family
217,18256,castle freak,5.8,40.0,1995,castl voyeur jeffreycombs barbaracrampton jonathanfuller stuartgordon stuartgordon stuartgordon Thriller Drama Horror Mystery
218,22625,circle of friends,6.5,30.0,1995,forbiddenlov moralconflict independentfilm chriso'donnell minniedriver geraldineo'rawe pato'connor pato'connor pato'connor Drama Family Romance
219,2292,clerks,7.4,769.0,1994,salesclerk loser aftercreditssting briano'halloran jeffanderson jasonmewes kevinsmith kevinsmith kevinsmith Comedy
220,1909,don juan demarco,6.3,184.0,1994,sexaddict love mentalinstitut patient psychiatrist johnnydepp marlonbrando fayedunaway jeremyleven jeremyleven jeremyleven Romance Drama Comedy
221,8984,disclosure,5.9,217.0,1994,employe workplac sexualharass intrigu michaeldouglas demimoore donaldsutherland barrylevinson barrylevinson barrylevinson Drama Thriller Crime Mystery Romance
223,4954,drop zone,5.1,91.0,1994,terrorist transportofprison airplan parachut suspens wesleysnipes garybusey yancybutler johnbadham johnbadham johnbadham Action Adventure Thriller
224,62488,destiny turns on the radio,5.3,9.0,1995,heist expectantfath dylanmcdermott nancytravis jameslegros jackbaran jackbaran jackbaran Crime Comedy Fantasy
225,10531,death and the maiden,7.1,92.0,1994,marriedcoupl chile reveng doctor tortur humili sigourneyweaver benkingsley stuartwilson romanpolanski romanpolanski romanpolanski Drama Thriller Mystery
226,11929,dolores claiborne,7.1,183.0,1995,childabus detect basedonnovel bar island suspicionofmurd murder suspens dysfunctionalfamili domesticviol report maid anger alcohol accid abusivefath abusivehusband kathybates jenniferjasonleigh judyparfitt taylorhackford taylorhackford taylorhackford Crime Drama Mystery
227,8467,dumb and dumber,6.5,1894.0,1994,gasstat motel utah stupid pill prank cigarsmok violenc crimin firedfromthejob clumsi stepmotherstepdaughterrelationship sittingonatoilet aspencolorado defec scooter hotelsuit laxat jimcarrey jeffdaniels laurenholly peterfarrelly peterfarrelly peterfarrelly Comedy
228,10451,eat drink man woman,7.5,76.0,1994,cook senseoflif daughter date famili sihunglung yu-wenwang jacklynwu anglee anglee anglee Comedy Drama Romance
229,20156,exotica,6.5,64.0,1994,secret nightclub petshop independentfilm unhappi brucegreenwood miakirshner eliaskoteas atomegoyan atomegoyan atomegoyan Drama Mystery
230,18395,exit to eden,4.3,28.0,1994,femalenud sexual island love mistress kinki smuggler bdsm danadelany paulmercurio rosieo'donnell garrymarshall garrymarshall garrymarshall Thriller Comedy Crime Romance
231,522,ed wood,7.3,639.0,1994,individu taxi transsexu fortunetel filmbusi filmmak filmproduc vorort filmmak boxer filmdirector oddbal celebr morphin moviestudio losangel drugaddict cultdirector handgun trickortr actor johnnydepp martinlandau sarahjessicaparker timburton timburton timburton Comedy Drama History
232,397,french kiss,6.2,179.0,1995,pari airport inlovewithenemi canadian necklac fearoffli deal vineyard smuggl megryan kevinkline timothyhutton lawrencekasdan lawrencekasdan lawrencekasdan Comedy Romance
233,10525,forget paris,6.1,38.0,1995,pari basketbal crisi fallinginlov refere billycrystal debrawinger joemantegna billycrystal billycrystal billycrystal Comedy Drama Romance
234,27985,far from home: the adventures of yellow dog,5.6,27.0,1995,wilder boyanddog mimirogers jessebradford brucedavison phillipborsos phillipborsos phillipborsos Action Adventure Drama Family
235,15789,a goofy movie,6.7,404.0,1995,fathersonrelationship popsing music celebr roadtrip firstlov billfarmer jasonmarsden robpaulsen kevinlima kevinlima kevinlima Romance Animation Family Comedy Adventure
236,27303,hideaway,5.0,24.0,1995,suspens jeffgoldblum christinelahti aliciasilverstone brettleonard brettleonard brettleonard Drama Thriller
237,21183,fluke,6.6,48.0,1995,fathersonrelationship basedonnovel reincarn talkingdog caraccid dog flashback samuell.jackson matthewmodine nancytravis carlocarlei carlocarlei carlocarlei Drama Family Fantasy
238,10954,farinelli,5.9,20.0,1994,brotherbrotherrelationship opera biographi dresden operasing stefanodionisi enricoloverso elsazylberstein gérardcorbiau gérardcorbiau gérardcorbiau History Drama
239,47867,gordy,3.0,4.0,1995,countrymus tedmanson afemoomilami marklewis marklewis marklewis Drama Family Fantasy
240,43475,gumby: the movie,5.0,2.0,1995,artclokey artclokey artclokey Fantasy Animation Science Fiction Family
241,72031,the glass shield,5.4,9.0,1994,icecube loripetty erichanderson charlesburnett charlesburnett charlesburnett Drama Action Thriller Crime
242,14275,hoop dreams,7.7,91.0,1994,chicago sportsteam ghetto narrat colleg sport basketbal highschoolsport independentfilm innerc highschoolstud williamgates arthuragee stevejames stevejames stevejames stevejames Documentary
243,1024,heavenly creatures,6.9,299.0,1994,mother sex secret obsess literatur nuditi fantasi passion love friend murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse peterjackson peterjackson peterjackson Drama Fantasy
244,17207,houseguest,6.0,17.0,1995,sinbad philhartman jeffreyjones randallmiller randallmiller randallmiller Comedy Family
245,13701,immortal beloved,6.9,90.0,1994,deaf sister-in-law characterstudi unclenephewrelationship garyoldman jeroenkrabbé isabellarossellini bernardrose bernardrose bernardrose Drama Music Romance
246,14819,heavyweights,6.0,97.0,1995,overweight summercamp benstiller aaronschwartz kenanthompson stevenbrill stevenbrill stevenbrill Comedy Family Drama
247,32631,the hunted,6.0,25.0,1995,christopherlambert johnlone joanchen j.f.lawton j.f.lawton j.f.lawton Action Thriller
248,11777,i.q.,5.9,112.0,1994,weddingvow mathematician carmechan comet alberteinstein halley'scomet timrobbins megryan waltermatthau fredschepisi fredschepisi fredschepisi Comedy Drama Romance
249,628,interview with the vampire,7.2,1558.0,1994,pari sanfrancisco vampir plantat bite fangvamp bradpitt tomcruise kirstendunst neiljordan neiljordan neiljordan Horror Romance
250,87729,jefferson in paris,5.2,10.0,1995,franc revolut biographi presid histori nicknolte gretascacchi thandienewton jamesivory jamesivory jamesivory Drama Romance
